employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
43671,R&D,region_2,Mastersabove,m,sourcing,1,41,4,3,0,98,1
35235,SalesMarketing,region_31,Bachelors,m,other,1,28,,1,0,47,0
17309,Technology,region_6,Bachelors,m,sourcing,1,31,4,3,0,74,1
17146,Procurement,region_17,Mastersabove,f,other,1,53,2,19,0,64,0
51749,SalesMarketing,region_7,Mastersabove,f,other,1,34,3,9,0,47,0
254,Operations,region_23,Bachelors,m,sourcing,2,34,3,10,0,57,0
42673,Analytics,region_22,Bachelors,m,sourcing,3,33,3,7,0,86,0
14205,Operations,region_22,Bachelors,m,other,1,37,3,8,0,58,0
46082,SalesMarketing,region_11,Bachelors,m,other,2,31,2,3,0,48,0
6555,Operations,region_22,Mastersabove,f,other,1,40,1,11,0,63,0
68550,Technology,region_2,Below Secondary,f,sourcing,1,22,4,2,0,79,0
28147,HR,region_25,Mastersabove,f,sourcing,1,34,5,4,0,,0
59410,Finance,region_26,Bachelors,m,sourcing,1,31,,1,0,64,0
50661,Procurement,region_15,Bachelors,f,sourcing,1,37,1,7,0,69,0
62477,Procurement,region_17,Mastersabove,m,sourcing,1,36,3,5,0,73,0
77402,SalesMarketing,region_26,Mastersabove,m,other,1,46,1,12,0,50,0
8925,Procurement,region_23,Mastersabove,f,other,2,34,3,7,0,69,0
45765,Operations,region_22,Bachelors,m,sourcing,1,27,1,3,0,59,0
46712,Technology,region_7,Mastersabove,m,sourcing,2,38,5,10,0,80,0
52058,Operations,region_26,Bachelors,f,other,1,29,,1,0,59,0
26346,SalesMarketing,region_2,Mastersabove,f,sourcing,1,31,3,5,0,48,0
5178,SalesMarketing,region_22,Bachelors,m,sourcing,2,27,3,2,0,51,0
50691,Technology,region_27,Bachelors,f,other,1,38,1,11,0,82,0
33915,SalesMarketing,region_20,Bachelors,m,sourcing,1,28,,1,0,49,0
22197,Technology,region_2,Bachelors,f,sourcing,1,20,,1,0,86,0
66967,Operations,region_15,Mastersabove,f,other,1,36,4,5,0,62,0
33189,Procurement,region_2,Bachelors,m,other,2,30,2,2,0,71,0
9385,SalesMarketing,region_2,Bachelors,m,sourcing,2,49,3,3,0,49,0
12044,Operations,region_15,Bachelors,m,sourcing,1,33,3,7,0,58,0
5270,HR,region_31,Bachelors,m,other,1,29,3,1,0,49,0
71358,Procurement,region_2,Bachelors,f,other,1,30,4,2,0,70,0
43907,SalesMarketing,region_2,Bachelors,m,referred,1,40,5,13,0,50,0
19841,SalesMarketing,region_7,Bachelors,m,other,1,24,5,2,0,51,0
62046,HR,region_15,Mastersabove,m,other,1,34,3,6,0,47,0
69100,Analytics,region_15,Bachelors,m,sourcing,3,31,3,2,0,85,0
51790,Operations,region_22,Mastersabove,m,sourcing,1,43,4,3,0,57,0
13674,Analytics,region_30,Bachelors,m,other,1,32,4,5,0,83,0
18392,Procurement,region_14,Mastersabove,f,other,1,41,4,5,0,67,0
56322,SalesMarketing,region_22,Bachelors,m,other,1,25,3,3,0,46,0
64108,Technology,region_23,Bachelors,m,sourcing,1,32,5,7,0,85,0
40986,SalesMarketing,region_28,Bachelors,m,other,1,25,,1,0,47,0
9698,Procurement,region_10,Mastersabove,m,sourcing,1,39,3,7,0,69,0
20564,Analytics,region_16,Mastersabove,m,other,1,34,3,5,1,83,0
5261,Procurement,region_2,Bachelors,m,sourcing,1,29,2,4,0,70,1
61233,SalesMarketing,region_24,Bachelors,m,sourcing,1,30,5,5,0,46,0
4972,SalesMarketing,region_2,Mastersabove,m,sourcing,2,58,1,3,0,51,0
25649,Procurement,region_14,Bachelors,m,other,1,32,1,6,1,73,0
3734,Procurement,region_2,Below Secondary,f,other,2,26,3,1,0,75,0
44984,SalesMarketing,region_29,Bachelors,m,other,1,29,5,3,0,50,0
24553,SalesMarketing,region_2,Mastersabove,m,sourcing,1,42,4,5,0,49,0
562,Operations,region_7,Mastersabove,m,sourcing,1,35,2,10,0,57,0
27810,Analytics,region_31,,m,other,3,30,5,10,0,81,1
15589,SalesMarketing,region_4,Mastersabove,m,other,1,44,4,11,0,47,0
56377,Procurement,region_26,,m,sourcing,1,28,3,3,0,73,0
22510,Legal,region_2,Bachelors,f,other,1,34,4,2,0,57,0
66858,Procurement,region_23,Bachelors,m,other,1,34,5,8,0,71,0
37701,SalesMarketing,region_27,Bachelors,m,sourcing,1,36,4,4,0,51,0
22596,SalesMarketing,region_22,Bachelors,f,other,1,29,4,6,0,49,0
57411,SalesMarketing,region_4,Bachelors,m,sourcing,1,43,5,15,0,50,0
48332,SalesMarketing,region_7,Bachelors,m,other,2,54,4,13,0,47,0
61484,Procurement,region_13,Bachelors,m,other,3,26,,1,0,69,0
29993,Operations,region_15,Bachelors,m,referred,1,35,3,8,0,58,0
62704,Procurement,region_2,Mastersabove,f,other,1,51,5,17,0,72,0
16526,Operations,region_2,Bachelors,m,other,3,32,4,4,0,60,0
1178,Operations,region_6,Mastersabove,m,other,1,35,5,2,0,66,1
32694,Technology,region_22,Mastersabove,m,other,1,52,3,3,0,75,0
64034,Procurement,region_2,Mastersabove,f,sourcing,1,47,5,18,0,65,0
27704,SalesMarketing,region_25,,m,other,1,25,3,2,0,48,0
48105,SalesMarketing,region_26,Bachelors,f,sourcing,3,25,3,3,0,46,0
71993,Technology,region_2,Bachelors,m,other,1,44,5,16,0,80,1
34211,Analytics,region_26,Bachelors,m,other,1,35,5,7,0,80,0
39425,SalesMarketing,region_27,Bachelors,m,sourcing,1,50,1,4,0,48,0
28534,Procurement,region_14,Bachelors,f,other,1,34,3,7,0,68,0
33430,SalesMarketing,region_13,,m,other,1,48,5,7,0,49,0
1622,Operations,region_2,Mastersabove,m,sourcing,1,54,1,8,0,59,0
18479,HR,region_30,Bachelors,m,sourcing,1,28,3,4,0,49,0
38650,Technology,region_23,Mastersabove,m,sourcing,2,39,3,7,0,81,0
66360,HR,region_22,Bachelors,f,other,1,26,4,3,0,47,0
62095,Operations,region_22,Mastersabove,m,other,1,37,4,5,0,64,0
49861,Operations,region_22,Bachelors,m,other,2,32,5,4,0,59,0
46869,R&D,region_13,Bachelors,m,other,1,34,4,5,0,83,0
75506,SalesMarketing,region_2,,m,sourcing,2,24,,1,0,49,0
17260,SalesMarketing,region_32,Bachelors,m,other,1,29,5,5,0,48,0
4035,Operations,region_26,Mastersabove,m,sourcing,1,32,4,7,0,57,0
65917,SalesMarketing,region_1,Bachelors,m,sourcing,1,31,4,3,0,52,0
17666,SalesMarketing,region_2,Bachelors,m,sourcing,1,39,4,12,0,47,0
14841,Analytics,region_25,Mastersabove,m,sourcing,1,35,3,10,0,86,0
71144,Operations,region_22,Bachelors,m,sourcing,1,36,1,5,0,57,0
32194,Technology,region_27,Bachelors,f,sourcing,1,25,4,3,0,85,0
65804,Procurement,region_22,Bachelors,m,other,6,28,1,5,0,68,1
11157,Operations,region_29,Bachelors,f,other,1,37,3,5,0,58,0
29197,Technology,region_20,Mastersabove,m,sourcing,1,34,4,4,0,82,0
2997,SalesMarketing,region_2,Mastersabove,m,sourcing,1,37,5,8,0,49,0
54393,R&D,region_13,Bachelors,m,sourcing,1,31,3,5,0,81,0
49597,Operations,region_9,Mastersabove,m,other,1,30,4,13,0,63,0
8560,Technology,region_28,Mastersabove,f,sourcing,1,30,4,4,0,94,1
6679,Finance,region_22,Bachelors,m,other,1,29,,1,0,62,0
20534,Operations,region_29,Mastersabove,m,other,1,44,5,7,0,63,0
23984,Operations,region_22,Bachelors,f,other,1,28,1,5,0,62,0
7262,Operations,region_5,Mastersabove,f,other,1,36,4,3,0,58,0
35726,Finance,region_10,Mastersabove,m,other,1,32,3,4,0,58,0
78291,SalesMarketing,region_2,Bachelors,f,sourcing,1,29,3,3,0,50,0
59846,Procurement,region_2,Bachelors,m,other,1,38,2,5,0,63,0
58080,Operations,region_22,Bachelors,m,sourcing,2,38,3,8,0,64,0
60086,Procurement,region_2,Bachelors,f,other,1,32,3,4,0,67,0
54381,Finance,region_29,Bachelors,m,sourcing,2,30,3,3,0,54,0
31004,Analytics,region_32,Mastersabove,m,other,1,29,3,4,0,82,0
30548,Analytics,region_31,Bachelors,m,other,1,28,3,4,0,77,0
71587,SalesMarketing,region_7,Mastersabove,m,other,1,41,4,5,0,50,0
30126,Finance,region_2,Bachelors,f,sourcing,1,32,3,4,0,58,0
42602,Analytics,region_2,Bachelors,m,other,2,37,4,2,0,86,0
56830,SalesMarketing,region_10,Bachelors,m,sourcing,1,29,5,6,0,,0
13711,Procurement,region_15,Bachelors,m,other,2,35,4,9,0,70,0
44040,SalesMarketing,region_7,Mastersabove,f,sourcing,2,34,1,7,0,43,0
66006,Operations,region_13,Mastersabove,f,other,1,43,5,19,0,56,0
10611,Operations,region_12,Bachelors,m,other,1,29,4,6,0,59,0
47046,SalesMarketing,region_1,Mastersabove,m,other,1,33,4,7,0,54,0
16060,Operations,region_15,Bachelors,m,sourcing,1,27,5,4,0,58,0
43524,Legal,region_2,Bachelors,m,other,1,32,5,6,0,60,0
70074,SalesMarketing,region_26,Bachelors,m,other,1,48,3,2,0,54,0
9315,Analytics,region_9,Mastersabove,m,other,1,30,3,3,0,85,0
72725,SalesMarketing,region_14,Mastersabove,m,other,1,34,1,7,0,53,0
20624,Technology,region_2,Mastersabove,m,other,1,38,3,4,0,82,0
12509,Procurement,region_7,Bachelors,f,other,1,28,5,4,0,68,1
33173,Analytics,region_28,Mastersabove,m,other,2,31,3,8,0,86,0
30496,Analytics,region_7,Mastersabove,m,other,1,46,4,7,0,91,1
75140,HR,region_2,Mastersabove,m,other,1,41,1,15,0,44,0
52807,Finance,region_4,Mastersabove,f,other,1,34,3,4,0,62,0
38252,Operations,region_15,Bachelors,f,sourcing,1,35,5,9,0,67,0
8260,Technology,region_31,Bachelors,f,sourcing,1,35,3,3,0,79,0
78026,SalesMarketing,region_12,Bachelors,m,other,1,28,,1,0,,0
55330,SalesMarketing,region_10,Bachelors,m,other,1,31,3,3,0,51,0
13440,Procurement,region_13,Bachelors,m,other,2,34,3,9,0,71,0
58641,Operations,region_20,Bachelors,m,sourcing,1,27,4,6,0,62,0
36512,Procurement,region_22,Mastersabove,f,sourcing,1,42,3,5,0,66,0
24864,Operations,region_11,Bachelors,f,sourcing,1,29,2,3,0,,0
32402,SalesMarketing,region_15,Bachelors,m,other,1,39,2,3,0,51,0
13508,Operations,region_15,Bachelors,m,other,1,28,1,4,0,,0
47589,Procurement,region_2,Mastersabove,f,other,1,51,1,7,0,68,0
34473,SalesMarketing,region_24,Mastersabove,m,sourcing,1,34,3,7,0,53,0
23892,Analytics,region_22,Bachelors,m,referred,1,28,5,2,0,81,0
64402,Procurement,region_2,Mastersabove,f,other,1,35,3,6,0,75,0
39647,Procurement,region_22,Bachelors,m,sourcing,1,29,4,4,0,69,0
46182,SalesMarketing,region_2,Bachelors,m,other,1,25,,1,0,48,1
26943,SalesMarketing,region_33,Bachelors,m,sourcing,1,35,1,2,0,51,0
61818,SalesMarketing,region_15,,m,sourcing,1,25,5,2,0,50,0
48182,Operations,region_4,Mastersabove,f,sourcing,1,32,4,9,0,58,0
7973,SalesMarketing,region_2,Bachelors,f,other,1,39,5,10,0,49,0
22081,SalesMarketing,region_4,Mastersabove,f,sourcing,1,42,3,10,0,53,0
74582,Operations,region_1,Bachelors,m,other,1,31,5,4,0,60,0
6195,Operations,region_31,Bachelors,m,sourcing,1,33,4,5,0,60,0
31068,Operations,region_26,Bachelors,f,other,1,31,4,4,1,58,0
57943,Finance,region_11,Bachelors,f,other,1,29,5,4,0,62,0
59104,Operations,region_5,Bachelors,m,other,1,31,5,7,0,,0
60788,SalesMarketing,region_13,Bachelors,m,other,1,35,1,6,0,50,0
40768,Legal,region_26,Bachelors,m,sourcing,1,41,3,10,0,,0
15978,Finance,region_4,Mastersabove,m,other,1,45,4,14,0,62,0
27079,SalesMarketing,region_29,Bachelors,m,other,2,28,,1,0,51,0
61643,SalesMarketing,region_15,Mastersabove,f,other,1,32,3,5,0,49,0
42518,Finance,region_2,Bachelors,f,other,1,47,1,14,0,57,0
12400,HR,region_15,Mastersabove,m,sourcing,1,31,3,7,0,48,0
69387,Analytics,region_31,Bachelors,m,other,1,36,4,2,0,84,0
51140,SalesMarketing,region_31,Bachelors,m,sourcing,1,24,,1,0,52,0
20695,Operations,region_22,Bachelors,m,other,1,35,5,5,0,58,0
26091,Operations,region_22,Bachelors,m,other,1,29,4,2,0,56,0
75651,Analytics,region_22,Bachelors,m,sourcing,1,31,4,4,0,87,0
62024,Operations,region_16,Bachelors,m,other,1,23,4,2,0,,0
69582,Operations,region_22,Bachelors,m,other,2,37,4,12,0,57,1
42660,R&D,region_16,Bachelors,m,other,1,33,4,7,0,85,0
70217,Technology,region_32,Bachelors,m,other,1,30,1,4,0,77,0
10591,SalesMarketing,region_10,Mastersabove,m,other,1,41,3,4,0,48,0
20578,SalesMarketing,region_13,Bachelors,m,other,2,34,3,6,0,48,0
8997,Finance,region_2,Bachelors,m,other,1,24,4,2,0,57,0
32840,SalesMarketing,region_7,Mastersabove,m,sourcing,1,54,3,24,0,49,0
77322,Operations,region_22,Bachelors,f,other,1,34,5,9,0,60,0
31819,SalesMarketing,region_22,,m,sourcing,2,26,2,4,0,,0
61471,Procurement,region_13,Mastersabove,m,other,1,55,3,4,0,65,0
25362,Technology,region_22,Bachelors,m,other,2,26,3,5,0,82,0
5960,Operations,region_7,Bachelors,f,sourcing,1,40,3,6,0,62,0
15932,Procurement,region_7,Bachelors,f,sourcing,1,33,5,6,0,69,0
59223,Operations,region_23,Mastersabove,m,sourcing,1,37,5,5,0,64,0
73650,Analytics,region_2,Bachelors,f,other,3,32,3,7,0,82,0
74188,HR,region_2,Bachelors,f,sourcing,1,31,3,3,0,49,0
46579,Technology,region_2,Bachelors,f,other,2,29,4,4,0,82,0
20685,R&D,region_4,Mastersabove,m,other,1,40,3,3,0,83,0
67338,Technology,region_22,Bachelors,f,sourcing,1,34,3,7,1,83,1
47686,Analytics,region_31,Bachelors,f,other,1,27,1,3,1,88,0
51804,SalesMarketing,region_29,Bachelors,m,other,1,25,,1,0,49,0
52670,SalesMarketing,region_15,Mastersabove,m,other,1,36,1,5,0,49,0
42050,Technology,region_2,Bachelors,m,sourcing,1,53,3,5,0,81,0
33693,SalesMarketing,region_22,Mastersabove,m,sourcing,1,55,5,4,0,48,0
10092,SalesMarketing,region_2,Mastersabove,m,other,1,47,5,8,0,46,0
68755,SalesMarketing,region_22,Bachelors,f,other,1,35,1,3,0,49,0
42765,Technology,region_2,Mastersabove,m,referred,1,38,5,4,0,82,1
67240,Finance,region_23,Bachelors,m,other,1,31,5,5,0,56,0
2583,R&D,region_13,Mastersabove,m,other,2,33,5,6,0,84,0
24139,SalesMarketing,region_31,Mastersabove,m,sourcing,1,34,4,10,0,51,0
75952,Analytics,region_13,Bachelors,m,other,2,33,4,7,0,78,0
68290,Technology,region_6,Bachelors,f,sourcing,1,26,,1,0,84,0
20571,Procurement,region_8,Mastersabove,f,sourcing,1,40,5,3,0,68,0
47406,Technology,region_2,Mastersabove,m,other,1,51,3,6,0,76,0
23620,Finance,region_2,Below Secondary,m,other,2,24,,1,0,63,0
53544,SalesMarketing,region_12,Bachelors,m,other,1,37,3,8,0,,0
50257,Legal,region_2,Bachelors,m,other,1,25,,1,0,56,0
1716,Procurement,region_22,Mastersabove,m,sourcing,3,43,4,4,0,70,0
1842,Operations,region_32,Bachelors,m,other,1,29,3,3,0,63,0
34339,Finance,region_22,Bachelors,f,other,1,25,5,2,1,90,1
30123,HR,region_7,Below Secondary,m,sourcing,1,26,4,2,0,49,0
23869,Operations,region_9,Bachelors,m,sourcing,1,30,5,5,0,63,0
77162,Operations,region_2,Bachelors,m,other,1,47,3,6,0,57,0
75269,Operations,region_15,Mastersabove,f,sourcing,2,42,3,13,0,55,0
42820,SalesMarketing,region_2,Mastersabove,m,other,2,54,3,19,0,,0
32576,Technology,region_2,Mastersabove,m,other,1,56,3,19,0,83,0
64606,SalesMarketing,region_32,Bachelors,m,other,1,39,2,9,0,47,0
75008,SalesMarketing,region_33,Mastersabove,m,other,2,40,3,9,0,52,0
76404,Analytics,region_22,Mastersabove,m,sourcing,1,32,3,6,0,84,0
50172,R&D,region_22,Mastersabove,m,other,1,28,3,2,0,81,0
24577,Analytics,region_22,Bachelors,m,sourcing,2,26,4,2,0,86,0
23993,Operations,region_22,Mastersabove,m,sourcing,2,33,5,6,0,58,1
51434,R&D,region_27,Mastersabove,m,other,2,33,3,3,0,81,0
20304,Operations,region_29,Bachelors,m,sourcing,1,29,5,2,0,65,0
75134,Procurement,region_11,Bachelors,m,other,1,43,2,19,0,71,0
56100,Operations,region_24,Bachelors,f,sourcing,1,29,4,4,0,58,0
71769,R&D,region_22,Bachelors,m,other,1,28,3,3,0,79,0
70788,Technology,region_4,Mastersabove,m,sourcing,1,47,3,6,0,75,0
65014,Technology,region_8,Mastersabove,f,sourcing,1,31,3,3,0,84,0
71120,SalesMarketing,region_7,Bachelors,m,sourcing,1,41,4,12,0,,1
44098,Procurement,region_26,Bachelors,m,sourcing,1,38,3,2,0,66,0
50185,SalesMarketing,region_8,Bachelors,m,other,2,31,4,4,0,,0
74214,SalesMarketing,region_22,Bachelors,f,sourcing,2,30,3,4,0,52,0
67302,Operations,region_4,Mastersabove,m,other,1,45,4,3,0,55,0
26729,Analytics,region_2,Bachelors,m,other,1,46,5,18,0,88,0
58016,HR,region_2,,m,sourcing,1,34,5,9,0,52,0
65922,SalesMarketing,region_4,Bachelors,m,other,1,40,5,8,0,52,0
51214,Operations,region_8,Bachelors,m,other,1,28,3,2,0,56,0
54668,Technology,region_2,Mastersabove,m,other,1,36,5,6,0,79,0
27317,SalesMarketing,region_32,Bachelors,m,other,2,30,,1,0,48,0
63823,Operations,region_2,Bachelors,m,other,1,53,4,12,0,55,0
23524,Technology,region_11,Mastersabove,f,sourcing,1,33,4,10,0,74,0
72712,Technology,region_26,Bachelors,m,other,1,28,,1,0,81,0
76669,R&D,region_22,Bachelors,m,sourcing,2,28,5,3,0,83,1
59334,R&D,region_2,Bachelors,m,sourcing,2,30,4,5,0,84,0
43894,Analytics,region_2,Bachelors,m,other,1,56,4,27,0,88,0
61300,Procurement,region_2,Bachelors,m,sourcing,1,23,,1,0,68,0
20313,SalesMarketing,region_32,Bachelors,m,sourcing,1,28,4,5,0,49,0
72072,Analytics,region_2,Mastersabove,m,other,1,39,3,4,0,82,0
75117,SalesMarketing,region_1,Bachelors,f,other,1,29,4,5,0,,0
63792,Procurement,region_20,Bachelors,f,other,1,31,2,3,0,70,0
75172,SalesMarketing,region_1,Bachelors,f,other,1,29,,1,0,,1
62370,Analytics,region_2,,f,other,1,24,,1,0,83,0
15267,Technology,region_7,Mastersabove,f,sourcing,1,39,4,4,0,78,0
53674,Procurement,region_22,Bachelors,m,other,2,30,3,4,0,72,0
47983,Technology,region_22,Bachelors,m,other,1,29,4,8,0,82,0
41819,Analytics,region_27,Bachelors,m,sourcing,1,35,4,10,0,84,0
41546,Finance,region_2,Below Secondary,m,other,2,25,3,2,0,59,0
62612,SalesMarketing,region_10,Bachelors,m,sourcing,2,33,1,6,0,53,0
61927,Technology,region_2,Bachelors,m,sourcing,1,38,3,9,0,82,1
34304,Procurement,region_26,Bachelors,m,other,1,29,,1,0,72,0
62063,Finance,region_32,Bachelors,m,other,1,29,3,6,0,62,0
49680,SalesMarketing,region_29,Bachelors,f,other,1,28,5,5,0,47,0
21777,Operations,region_21,Bachelors,m,sourcing,1,36,3,4,0,63,0
59051,Procurement,region_15,Bachelors,m,other,1,34,3,6,0,70,0
69527,SalesMarketing,region_26,Bachelors,m,sourcing,1,45,3,7,0,50,0
6137,Operations,region_22,Bachelors,m,sourcing,2,26,5,4,0,58,0
15819,Analytics,region_12,Bachelors,m,other,1,28,5,3,0,81,0
24890,Technology,region_2,Bachelors,m,referred,2,32,3,5,0,80,0
35155,SalesMarketing,region_7,,m,other,1,35,2,3,0,43,0
45469,Technology,region_4,Bachelors,m,sourcing,1,38,5,10,0,82,1
76286,Procurement,region_2,Bachelors,f,sourcing,1,60,5,12,0,71,0
32837,SalesMarketing,region_2,Mastersabove,m,sourcing,1,53,5,13,0,51,0
10007,SalesMarketing,region_7,Bachelors,m,sourcing,1,27,3,4,0,48,0
2515,Operations,region_6,Bachelors,m,sourcing,1,30,4,3,0,,0
14545,SalesMarketing,region_2,Bachelors,m,sourcing,2,31,3,4,0,55,0
26762,SalesMarketing,region_2,,m,sourcing,1,23,4,2,1,49,0
14757,SalesMarketing,region_26,Bachelors,f,other,1,27,4,6,1,49,0
71418,Procurement,region_7,Mastersabove,m,sourcing,1,36,3,3,0,67,0
59873,Finance,region_2,Mastersabove,m,other,1,34,4,6,0,62,0
48664,HR,region_22,Bachelors,m,sourcing,1,23,3,2,0,49,0
34949,HR,region_31,Bachelors,f,other,2,29,3,4,0,47,0
14529,SalesMarketing,region_2,,m,other,1,28,1,3,0,52,0
32671,HR,region_31,Bachelors,m,other,1,27,,1,0,50,0
54257,Procurement,region_2,Bachelors,f,sourcing,1,34,4,2,0,71,0
61377,SalesMarketing,region_16,Bachelors,f,sourcing,1,33,1,2,0,48,0
52755,Procurement,region_16,Bachelors,m,other,1,37,3,2,0,75,0
74683,Operations,region_22,Bachelors,m,other,1,37,3,3,0,59,0
9541,Technology,region_7,Bachelors,m,other,1,35,3,4,0,76,0
5540,Technology,region_14,Bachelors,f,other,1,28,,1,0,83,0
74670,SalesMarketing,region_7,,m,other,1,39,2,3,0,48,0
53626,Technology,region_2,Mastersabove,f,other,1,55,4,28,0,83,0
16330,Operations,region_15,,m,sourcing,1,34,3,3,0,58,0
2890,SalesMarketing,region_2,Bachelors,f,other,1,60,1,10,0,49,0
50202,SalesMarketing,region_9,,m,sourcing,1,31,3,3,0,52,0
55376,SalesMarketing,region_2,Bachelors,m,other,1,60,5,11,0,64,1
26104,SalesMarketing,region_7,Bachelors,m,sourcing,1,32,5,9,0,49,0
56055,SalesMarketing,region_2,Bachelors,f,sourcing,1,57,4,10,0,50,0
57407,Operations,region_2,Mastersabove,m,sourcing,1,33,3,6,0,58,1
5140,SalesMarketing,region_8,Bachelors,m,other,2,26,1,2,0,50,0
74629,Technology,region_13,Mastersabove,f,sourcing,1,33,4,5,0,79,0
53559,SalesMarketing,region_1,Bachelors,m,other,1,31,5,8,0,46,0
4200,Operations,region_22,Bachelors,m,other,1,31,3,2,0,52,0
9343,SalesMarketing,region_28,Bachelors,f,sourcing,2,27,1,3,0,48,0
1176,Analytics,region_2,Bachelors,m,sourcing,2,25,4,2,0,82,0
76332,Procurement,region_2,Bachelors,f,other,2,27,3,2,0,71,0
77158,Operations,region_30,Bachelors,f,other,1,39,4,10,0,60,0
52435,SalesMarketing,region_13,Bachelors,m,sourcing,1,42,5,5,0,50,0
65723,Operations,region_22,Mastersabove,m,referred,1,31,3,5,0,77,1
35608,R&D,region_7,Bachelors,m,sourcing,1,29,5,5,1,86,1
6086,R&D,region_25,Mastersabove,m,other,1,37,5,6,0,90,0
56805,SalesMarketing,region_13,Mastersabove,m,sourcing,1,41,1,7,0,55,0
41526,Operations,region_26,Bachelors,m,sourcing,1,25,,1,0,57,0
43227,SalesMarketing,region_22,Bachelors,f,other,2,28,1,3,0,48,0
72230,Analytics,region_22,Bachelors,m,sourcing,2,45,5,16,0,88,0
59203,Operations,region_26,Bachelors,f,other,1,28,2,3,0,60,0
74193,Technology,region_5,Bachelors,m,sourcing,1,30,4,2,0,82,0
68009,Procurement,region_2,Bachelors,f,sourcing,1,33,4,5,0,70,0
64412,SalesMarketing,region_7,Mastersabove,m,other,1,48,3,17,0,48,0
18277,SalesMarketing,region_19,Bachelors,m,other,1,33,2,3,0,48,0
76793,Procurement,region_31,Bachelors,f,sourcing,1,27,4,2,0,71,0
4285,Legal,region_7,Mastersabove,m,sourcing,1,41,5,10,0,,0
54920,SalesMarketing,region_16,Bachelors,m,other,2,46,1,14,0,52,0
12825,Analytics,region_2,Bachelors,m,other,1,32,3,4,0,84,0
67736,HR,region_2,Mastersabove,f,other,1,35,3,7,0,,0
50208,Procurement,region_6,Bachelors,m,other,1,24,1,2,1,63,0
75528,HR,region_2,Bachelors,f,sourcing,1,52,4,9,0,50,0
13219,SalesMarketing,region_2,Mastersabove,m,other,1,57,5,13,0,51,0
45531,SalesMarketing,region_3,Mastersabove,m,other,1,47,1,4,0,48,0
60687,Technology,region_16,Bachelors,f,sourcing,1,31,4,5,0,79,0
9069,Analytics,region_2,Bachelors,m,sourcing,1,30,4,9,0,86,0
30178,SalesMarketing,region_2,Bachelors,m,sourcing,1,38,4,4,0,48,0
77044,Operations,region_31,Bachelors,f,sourcing,1,28,3,5,0,57,0
44210,Analytics,region_22,Bachelors,m,sourcing,1,27,1,2,0,82,0
59684,Analytics,region_22,Bachelors,f,sourcing,1,29,2,2,0,87,0
16569,Procurement,region_4,Bachelors,f,sourcing,1,30,3,7,0,72,0
12539,Procurement,region_22,Bachelors,f,other,1,26,4,1,0,65,0
40531,SalesMarketing,region_23,Bachelors,m,other,4,36,3,9,0,,0
76063,Technology,region_7,Bachelors,m,other,1,37,5,2,0,79,0
59904,SalesMarketing,region_30,Bachelors,m,other,2,30,3,6,0,50,0
12363,SalesMarketing,region_20,Bachelors,m,sourcing,1,32,5,6,0,52,0
72063,Procurement,region_8,Mastersabove,m,sourcing,1,40,3,10,0,75,0
68175,HR,region_25,Bachelors,f,other,1,27,4,3,0,47,0
6943,SalesMarketing,region_27,Bachelors,m,other,1,35,4,2,0,44,0
52224,Operations,region_2,Bachelors,f,sourcing,1,43,3,13,0,58,0
12184,Operations,region_22,Bachelors,f,other,2,31,4,6,0,56,0
35306,Technology,region_26,Bachelors,m,sourcing,1,32,5,6,0,77,1
63504,R&D,region_29,Mastersabove,m,sourcing,1,29,1,2,0,85,0
49546,SalesMarketing,region_23,Mastersabove,m,sourcing,1,34,5,7,0,55,0
8256,SalesMarketing,region_1,Mastersabove,m,other,1,33,1,4,0,47,0
